id,latitude,longitude,name,full_address,city,state,phone_number,timings,services_offered,,,,,
1.17E+10,10.53728,76.25998,Ligil Tyre W,"Ligil Tyre Works & Vulcanizing Station, Guruvayur Road, Thrissur, Kerala 680002",Thrissur,Kerala,+91 48723 88112,08:30 AM - 08:00 PM,"Puncture repair, Vulcanizing, Tyre replacement",,,,,
1.17E+10,9.487081,76.33816,N-tyre hub,"N-Tyre Hub Multi Brand Showroom, Alappuzha Road, Changanassery, Kerala 686101",Changanassery,Kerala,+91 48124 22110,09:00 AM - 08:30 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
1.18E+10,8.600569,76.99587,Tyre Shop,"City Tyre Shop & Tubeless Repair Point, Main Road, Nedumangad, Kerala 695541",Nedumangad,Kerala,+91 94473 11054,08:00 AM - 09:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
1.19E+10,13.05756,77.58988,A.S. Autom,"A.S. Automobiles & Tyre Alignment Plaza, Outer Ring Road, Hebbal, Bengaluru, Karnataka 560024",Bengaluru,Karnataka,+91 80235 44110,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
1.20E+10,9.998725,76.27876,Karthika Ty,"Karthika Tyres & Vulcanizing Station, Banerjee Road, Kaloor, Kochi, Kerala 682017",Kochi,Kerala,+91 48423 99114,08:30 AM - 08:30 PM,"Puncture repair, Vulcanizing, Tube sales",,,,,
1.20E+10,9.965983,76.30008,Sneha Tyre,"Sneha Tyres & Multi Brand Wheel Alignment, SA Road, Kochi, Kerala 682020",Kochi,Kerala,+91 48423 11562,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.21E+10,12.99345,77.60704,ARK Tyres,"ARK Tyres & Tubeless Patch Hub, MM Road, Frazer Town, Bengaluru, Karnataka 560005",Bengaluru,Karnataka,+91 80412 22410,08:30 AM - 09:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
1.22E+10,11.9424,79.81806,Sri Lalitha ,"Sri Lalitha Tyre Care & Alignment Lounge, ECR Road, Pondicherry 605001",Pondicherry,Puducherry,+91 41322 55112,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
1.22E+10,11.93942,79.80795,Easy Drive,"Easy Drive Premium Multi Brand Tyre Hub, Bussy Street, Pondicherry 605001",Pondicherry,Puducherry,+91 41322 44114,09:30 AM - 08:30 PM,"Premium tyre sales, Wheel alignment, Balancing",,,,,
1.22E+10,11.94098,79.8108,Appolo tyre,"Apollo Tyres - Sri Balaji Agencies, Villupuram Road, Pondicherry 605001",Pondicherry,Puducherry,+91 41322 11045,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
1.22E+10,9.94845,76.2925,KDM Tyre V,"KDM Tyre Works & Vulcanizing Plaza, MG Road, Ernakulam, Kochi, Kerala 682016",Kochi,Kerala,+91 48423 55421,08:00 AM - 07:30 PM,"Tyre retreading, Heavy vehicle vulcanizing",,,,,
1.22E+10,13.10002,77.59909,Continenta,"Continental Tyre Zone - Exclusive Showroom, Yelahanka New Town, Bengaluru, Karnataka 560064",Bengaluru,Karnataka,+91 80420 33214,09:30 AM - 08:30 PM,"Premium tyre sales, Wheel alignment, Balancing",,,,,
1.22E+10,13.09906,77.59883,S.A Punctu,"S.A Puncture Point & Emergency Tubeless Hub, Doddaballapur Road, Yelahanka, Bengaluru, Karnataka 560064",Bengaluru,Karnataka,+91 98455 22412,24 Hours,"Emergency puncture service, Air service",,,,,
1.24E+10,8.434291,77.02792,Sai Tyre Wo,"Sai Tyre Works & Vulcanizing Corner, Main Road, Neyyattinkara, Kerala 695121",Neyyattinkara,Kerala,+91 47122 22114,08:30 AM - 08:30 PM,"Puncture repair, Vulcanizing, Tube sales",,,,,
1.24E+10,12.95674,77.74582,MCC Tyres,"MCC Tyres & Wheel Alignment Plaza, Whitefield Main Road, Bengaluru, Karnataka 560066",Bengaluru,Karnataka,+91 80421 71104,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.25E+10,13.18628,80.31667,Saravana t,"Saravana Tyre Stores & Puncture Repair Shop, GNT Road, Redhills, Chennai, Tamil Nadu 600052",Chennai,Tamil Nadu,+91 44264 11045,08:30 AM - 09:00 PM,"Tyre sales, Puncture repair, Tubeless patch",,,,,
1.25E+10,13.06397,77.65019,Indian Pun,"Indian Petrol Pump Puncture Hub, Outer Ring Road, Kalyan Nagar, Bengaluru, Karnataka 560043",Bengaluru,Karnataka,+91 98452 33412,24 Hours,"Emergency puncture fix, Air service",,,,,
1.27E+10,12.91972,77.6432,Puncher sh,"Highway Puncture Shop & Tubeless Repair, HSR Layout, Bengaluru, Karnataka 560102",Bengaluru,Karnataka,+91 98455 11054,24 Hours,"Emergency puncture repair, Tubeless patch",,,,,
1.27E+10,13.00565,77.55444,JK Tyres,"JK Tyre Steel Wheels - exclusive Showroom, Mahalakshmi Layout, Bengaluru, Karnataka 560086",Bengaluru,Karnataka,+91 80234 99214,09:00 AM - 08:00 PM,"Tyre sales, Wheel alignment, Balancing",,,,,
7.98E+08,9.51087,76.69718,Adya tyres,"Adya Tyres & Multi Brand Wheel Realignment, Karukachal Road, Kanjirappally, Kerala 686507",Kanjirappally,Kerala,+91 48282 05515,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
7.98E+08,9.563918,76.76696,punnampa,"Punnampallil Tyres & Vulcanizing Station, Erumely Road, Kanjirappally, Kerala 686509",Kanjirappally,Kerala,+91 94460 11571,08:30 AM - 08:30 PM,"Puncture repair, Vulcanizing, Tube sales",,,,,
7.98E+08,9.56327,76.76779,Michelin,"Michelin Tyres - Choice Wheel Care Lounge, Main Road, Kanjirappally, Kerala 686507",Kanjirappally,Kerala,+91 48282 02214,09:30 AM - 08:30 PM,"Premium tyre sales, Wheel alignment, Balancing",,,,,
7.99E+08,10.01425,76.9503,Rani Tyres,"Rani Tyres & Tubeless Patch Hub, National Highway 85, Adimali, Idukki, Kerala 685561",Adimali,Kerala,+91 48642 22510,08:30 AM - 08:00 PM,"Puncture repair, Tubeless patch, Tube sales",,,,,
7.99E+08,10.7758,76.35944,Red Wings,"Red Wings Tyres & Wheel Realignment Plaza, Shoranur Road, Pattambi, Palakkad, Kerala 679303",Pattambi,Kerala,+91 46622 11045,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
7.99E+08,9.562413,76.77117,Appolo Tire,"Apollo Tyres - Highrange Wheel Care, Erumely Road, Kanjirappally, Kerala 686509",Kanjirappally,Kerala,+91 48282 03112,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
7.99E+08,9.149724,76.73358,Reji Tyres,"Reji Tyres & Vulcanizing Lounge, KP Road, Pathanapuram, Kerala 689695",Pathanapuram,Kerala,+91 94473 11062,08:30 AM - 08:30 PM,"Puncture repair, Vulcanizing, Tyre replacement",,,,,
7.99E+08,9.943694,76.48604,Tyre Works,"City Tyre Works & Heavy Vulcanizing Hub, Main Road, Piravom, Kerala 686664",Piravom,Kerala,+91 48522 35514,08:00 AM - 07:30 PM,"Tyre retreading, Heavy vehicle vulcanizing",,,,,
7.99E+08,9.389994,76.5739,Tyre India,"Tyre India Multi Brand Showroom, TK Road, Tiruvalla, Kerala 689101",Tiruvalla,Kerala,+91 46926 22410,09:30 AM - 08:30 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
8.00E+08,9.164177,76.69647,John tyres,"John Tyres & Tubeless Fix Point, Main Road, Kayamkulam, Kerala 690502",Kayamkulam,Kerala,+91 94471 22415,08:00 AM - 09:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
8.00E+08,10.01975,76.56197,MRF Tyres,"MRF T&S - Exclusive Showroom, AM Road, Kothamangalam, Kerala 686691",Kothamangalam,Kerala,+91 48522 88114,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
8.00E+08,10.02014,76.56133,PMT tyres,"PMT Tyres & Wheel Realignment Lounge, Aluva Road, Kothamangalam, Kerala 686691",Kothamangalam,Kerala,+91 48522 85210,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
8.00E+08,9.911945,76.73365,Motoplus T,"Motoplus Tyres & Two Wheeler Zone, Main Road, Thodupuzha, Kerala 685584",Thodupuzha,Kerala,+91 48622 22114,08:30 AM - 08:30 PM,"Two-wheeler tyre sales, Puncture repair",,,,,
8.00E+08,10.00708,76.30474,Global Tyre,"Global Tyres & Multi Brand Wheel Realignment, MG Road, Ernakulam, Kochi, Kerala 682016",Kochi,Kerala,+91 48423 55110,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
8.01E+08,8.466154,76.98878,Ultra tyres,"Ultra Tyres & Alloy Plaza, Main Road, Neyyattinkara, Kerala 695121",Neyyattinkara,Kerala,+91 47122 22412,09:30 AM - 08:30 PM,"Premium tyre sales, Wheel alignment, Balancing",,,,,
8.01E+08,9.218321,76.7783,Reji's Tyre ',"Reji's Tyre Care & Vulcanizing House, TK Road, Tiruvalla, Kerala 689101",Tiruvalla,Kerala,+91 94475 22401,08:30 AM - 08:00 PM,"Puncture repair, Vulcanizing, Tube sales",,,,,
8.01E+08,9.981029,76.4813,artonix aut,"Artonix Automotive & Tyre Alignment Center, MC Road, Muvattupuzha, Kerala 686661",Muvattupuzha,Kerala,+91 48528 11254,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
8.01E+08,10.02969,76.44957,Pattimatto,"Pattimattom Tyres & Retreading Plaza, Ernakulam Road, Pattimattom, Kerala 683562",Pattimattom,Kerala,+91 48425 66112,08:00 AM - 07:30 PM,"Tyre retreading, Heavy vehicle vulcanizing",,,,,
8.02E+08,9.025825,76.60726,Ss Tyres Ar,"SS Tyres & Alloy Wheels Lounge, Main Road, Karunagappally, Kollam, Kerala 690518",Karunagappally,Kerala,+91 47628 33412,09:30 AM - 08:30 PM,"Premium tyre sales, Alignment, Balancing",,,,,
8.02E+08,9.950496,76.31806,Global Tyre,"Global Tyres & Multi Brand Alignment Hub, Vytilla, Kochi, Kerala 682019",Kochi,Kerala,+91 48423 11042,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
8.02E+08,8.899636,76.68239,Nitrogen tu,"Nitrogen Tyre Hub & Tubeless Repair, MC Road, Kottarakkara, Kerala 691506",Kottarakkara,Kerala,+91 98455 22410,08:00 AM - 09:30 PM,"Nitrogen inflation, Puncture repair, Tubeless patch",,,,,
8.02E+08,9.424663,76.79786,J.K,"J.K. Tyres & Vulcanizing Station, Main Road, Mallappally, Kerala 689585",Mallappally,Kerala,+91 94460 11045,08:30 AM - 08:30 PM,"Puncture repair, Vulcanizing, Tube sales",,,,,
8.02E+08,9.127882,76.51579,R K Tyres M,"R K Tyres Multi Brand Showroom, KP Road, Kayamkulam, Kerala 690502",Kayamkulam,Kerala,+91 47924 11562,09:00 AM - 08:30 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
8.02E+08,9.146784,76.73179,Shalom,"Shalom Tyres & Tubeless Patch Hub, Main Road, Pathanapuram, Kerala 689695",Pathanapuram,Kerala,+91 94473 11042,08:00 AM - 09:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
8.02E+08,8.485108,76.92884,Four whee,"Four Wheeler Tyre Zone & Alignment Plaza, Balaramapuram, Thiruvananthapuram, Kerala 695501",Balaramapuram,Kerala,+91 47124 22114,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
8.03E+08,9.166003,76.50135,Michelin,"Michelin Tyres - United Tyre Care Lounge, National Highway 66, Kayamkulam, Kerala 690502",Kayamkulam,Kerala,+91 47924 22110,09:30 AM - 08:30 PM,"Premium tyre sales, Wheel alignment, Balancing",,,,,
8.13E+08,10.51471,76.20074,satyan tyre,"Satyan Tyres & Retreading House, Shornur Road, Thrissur, Kerala 680001",Thrissur,Kerala,+91 48723 33412,08:00 AM - 07:30 PM,"Tyre retreading, Heavy vehicle vulcanizing",,,,,
8.30E+08,10.53994,76.21204,Plakkat Tyr,"Plakkat Tyres Multi Brand Showroom, Guruvayur Road, Thrissur, Kerala 680002",Thrissur,Kerala,+91 48723 88104,09:00 AM - 08:30 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
8.31E+08,8.751852,76.7682,J J Tyre Wo,"J J Tyre Works & Vulcanizing Plaza, MC Road, Kilimanoor, Kerala 695601",Kilimanoor,Kerala,+91 94465 11046,08:30 AM - 08:30 PM,"Puncture repair, Vulcanizing, Tube sales",,,,,
8.34E+08,9.08532,76.85533,Mrf tyres,"MRF T&S - Highrange Tyres, Sabarimala Bypass Road, Punalur, Kerala 691305",Punalur,Kerala,+91 47522 22114,09:00 AM - 08:00 PM,"Tyre sales, Wheel alignment, Balancing",,,,,
8.49E+08,8.584538,76.94674,Good Luck,"Good Luck Tyres & Tubeless Patch Clinic, Main Road, Nedumangad, Kerala 695541",Nedumangad,Kerala,+91 98460 11562,08:00 AM - 09:30 PM,"Puncture repair, Tubeless patch, Air service",,,,,
8.86E+08,10.17896,76.41836,Tolins Tyre,"Tolins Tyres & Wheel Realignment Plaza, MC Road, Kalady, Ernakulam, Kerala 683574",Kalady,Kerala,+91 48424 66119,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
8.92E+08,10.98977,76.44539,Apollo Tyre,"Apollo Tyres - Sri Vinayaka Wheel Care, Calicut Road, Perinthalmanna, Kerala 679322",Perinthalmanna,Kerala,+91 49332 22104,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
8.92E+08,11.09947,76.22859,"Car wash ,","HydroMax Car Wash & Tyre Puncture Hub, Bypass Road, Malappuram, Kerala 676505",Malappuram,Kerala,+91 48327 33412,08:30 AM - 09:00 PM,"Car wash, Puncture repair, Tubeless patch",,,,,
8.94E+08,8.901518,77.05755,Car Zone,"Car Zone Premium Wheel Realignment Lounge, MC Road, Kilimanoor, Kerala 695601",Kilimanoor,Kerala,+91 47122 55210,09:30 AM - 08:30 PM,"Premium alignment, Balancing, Tyre sales",,,,,
8.98E+08,9.178163,76.53661,Mishal Tyre,"Mishal Tyres Multi Brand Showroom, National Highway 66, Kayamkulam, Kerala 690502",Kayamkulam,Kerala,+91 47924 11045,09:00 AM - 08:00 PM,"Tyre sales, Tyre replacement, Tube sales",,,,,
9.05E+08,10.16914,76.37164,Tyre O Tyre,"Tyre O Tyre Multi Brand Hub, Airport Road, Aluva, Ernakulam, Kerala 683101",Aluva,Kerala,+91 48426 11046,09:30 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
9.05E+08,10.18247,76.37931,Parayil Tyre,"Parayil Tyres & Vulcanizing Station, Kalady Road, Perumbavoor, Kerala 683542",Perumbavoor,Kerala,+91 94465 11054,08:30 AM - 08:30 PM,"Puncture repair, Vulcanizing, Tube sales",,,,,
9.05E+08,8.411022,77.06515,Hari Sree,"Hari Sree Tyres & Retreading Plaza, Main Road, Neyyattinkara, Kerala 695121",Neyyattinkara,Kerala,+91 47122 22156,08:00 AM - 07:30 PM,"Tyre retreading, Heavy vehicle vulcanizing",,,,,
9.07E+08,8.707597,77.02945,China Tyre,"China Tyre House & Tubeless Patch Corner, Main Road, Nedumangad, Kerala 695541",Nedumangad,Kerala,+91 94471 22412,08:00 AM - 09:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
9.11E+08,8.648502,77.05943,"Tholicode '""","Tholicode Tyre Works & Heavy Vulcanizing Hub, Market Road, Nedumangad, Kerala 695541",Nedumangad,Kerala,+91 47228 12114,08:30 AM - 08:00 PM,"Heavy vehicle vulcanizing, Puncture repair",,,,,
9.11E+08,8.64571,77.05237,Ride n Fast,"Ride n Fast Multi Brand Tyre Showroom, Main Road, Nedumangad, Kerala 695541",Nedumangad,Kerala,+91 47228 11045,09:00 AM - 08:30 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
9.22E+08,10.1826,76.37981,Super Tyres Angamaly,"Super Tyres & Vulcanizing Station, Kalady Road, Perumbavoor, Kerala 683542",Angamaly,Kerala,+91 94470 12345,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.22E+08,8.915427,76.76652,Ani Tyre Palace Showroom,"Ani Tyre Park & Wheel Realignment Lounge, Main Road, Kilimanoor, Kerala 695601",Kottarakkara,Kerala,+91 94462 23456,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.43E+08,9.589984,76.49136,Matha Tyre Center,"Matha Tyres Multi Brand Showroom, KK Road, Kottayam, Kerala 686001",Kottayam,Kerala,+91 94951 34567,09:00 AM - 07:30 PM,"Puncture repair, Tyre replacement, Wheel alignment",,,,,
9.43E+08,9.498085,76.84311,Eastern Treads,"Eastern Tyre Retreading House, Pala-Ponkunnam Road, Pala, Kerala 686575",Kanjirappally,Kerala,+91 94474 45678,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement, Wheel balancing",,,,,
9.44E+08,8.937547,76.85006,Vikraman,"Vikraman Tyres & Tubeless Patch Hub, Main Road, Punalur, Kerala 691305",Pathanapuram,Kerala,+91 94963 67890,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement, Wheel balancing",,,,,
9.52E+08,10.42875,76.26688,Tyre & Wheel Alignment,"Tyre & Wheel Care Plaza, Shornur Road, Thrissur, Kerala 680002",Kodakara,Kerala,+91 98954 78901,08:30 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.54E+08,10.18833,76.24442,tire workshop,"Tire Workshop & Emergency Puncture Point, Airport Road, Aluva, Ernakulam, Kerala 683101",North Paravur,Kerala,+91 94465 89012,09:00 AM - 07:30 PM,"Puncture repair, Tyre replacement",,,,,
9.56E+08,8.907928,76.76079,Rajan Tyre Works,"Rajan Tyres & Vulcanizing Corner, MC Road, Kilimanoor, Kerala 695601",Kottarakkara,Kerala,+91 94471 90123,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement, Wheel alignment",,,,,
9.58E+08,8.951734,76.66566,Matha Tyres,"Matha Tyres & Tubeless Fix Point, Main Road, Karunagappally, Kollam, Kerala 690518",Kundara,Kerala,+91 94952 01234,09:00 AM - 07:30 PM,"Puncture repair, Tyre replacement",,,,,
9.58E+08,10.68985,76.72057,Blue dart DHL,"Blue Dart Delivery Road Tyre Hub, Pattambi, Palakkad, Kerala 679303",Vadakkanchery,Kerala,+91 98461 12345,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement, Wheel balancing",,,,,
9.60E+08,10.06543,76.49641,Tyre shop and  puncture,"Tyre Shop & Wheel Alignment Hub, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Muvattupuzha,Kerala,+91 98955 45678,24 Hours,"Puncture repair, Tube vulcanizing, Tyre replacement",,,,,
9.61E+08,10.1115,76.47884,Perumbavoor Tyres,"Perumbavoor Multi Brand Wheel Realignment, AM Road, Perumbavoor, Kerala 683542",Perumbavoor,Kerala,+91 98473 67890,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.67E+08,11.188339,76.2342,Tyres,"National Highway Tyres & Tubes Service, Calicut Road, Malappuram, Kerala 676505",Manjeri,Kerala,+91 94953 78901,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.67E+08,11.18778,76.234,Jazeela Tyres,"Jazeela Tyres & Retreading Plaza, Bypass Road, Malappuram, Kerala 676505",Manjeri,Kerala,+91 94467 89012,08:30 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.67E+08,10.11699,76.58419,OK Tyre Shop,"OK Tyre Shoppe - Sri Vinayaka Wheel Care, MC Road, Perumbavoor, Kerala 683542",Kothamangalam,Kerala,+91 98956 90123,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement, Tube patching",,,,,
9.70E+08,10.00315,76.57086,Tyre Destination,"Tyre Destination Multi Brand Lounge, Muvattupuzha Road, Vazhakulam, Kerala 686670",Neriamangalam,Kerala,+91 94475 01234,08:00 AM - 09:00 PM,"Puncture repair, Tyre replacement, Emergency breakdown help",,,,,
9.73E+08,9.139211,76.55343,tire,"Kayamkulam Highway Puncture Corner, KP Road, Kayamkulam, Kerala 690502",Mavelikara,Kerala,+91 94468 23456,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
9.73E+08,8.852145,76.73127,MRF,"MRF T&S - Exclusive Showroom, Main Road, Kilimanoor, Kerala 695601",Parippally,Kerala,+91 98462 34567,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.73E+08,8.852661,76.73035,RR Tyres,"RR Tyres & Multi Brand Alignment Plaza, MC Road, Kilimanoor, Kerala 695601",Parippally,Kerala,+91 94476 45678,08:30 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.75E+08,10.14899,76.42575,Ck Tyre Hub,"CK Tyre Hub & Tubeless Repair Clinic, Ernakulam Road, Pattimattom, Kerala 683562",Kalady,Kerala,+91 98957 56789,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.86E+08,10.95281,76.31219,"K.K.S Tyres ,Wheel Alignment","K.K.S Tyres & Retreading House, Calicut Road, Perinthalmanna, Kerala 679322",Malappuram,Kerala,+91 98463 89012,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
1.02E+09,10.35024,76.21406,Mary Matha Tire Repair And Sales Shop,"Mary Matha Tyres & Vulcanizing Lounge, Guruvayur Road, Thrissur, Kerala 680002",Irinjalakuda,Kerala,+91 94477 90123,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement, Wheel alignment",,,,,
1.17E+09,13.02813,77.572,Shiva Enterprises,"Shiva Enterprises - Multi Brand Tyre Showroom, Lalbagh Road, Bengaluru, Karnataka 560027",Bengaluru,Karnataka,+91 98450 12345,09:00 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
1.19E+09,9.585594,76.59476,CM Kurian And company Tyres and Wheels,"C.M. Kurian Tyres & Retreading House, KK Road, Kottayam, Kerala 686001",Kottayam,Kerala,+91 94955 23456,08:30 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
1.19E+09,9.514792,76.5275,Shon Travels,"Shon Travel Tyre Care Hub, Kumarakom Road, Kottayam, Kerala 686003",Changanassery,Kerala,+91 94461 34567,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
1.19E+09,8.878042,76.59298,MRF,"MRF T&S - Highrange Tyres, Main Road, Ponkunnam, Kerala 686506",Kundara,Kerala,+91 98464 45678,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
1.19E+09,8.475678,76.97078,MRF Tyres,"MRF Tyres - Exclusive Showroom, Main Road, Nedumangad, Kerala 695541",Thiruvananthapuram,Kerala,+91 94478 56789,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
1.19E+09,8.393849,77.02275,R.P Tyre works,"R.P Tyre Works & Heavy Vulcanizing Station, Main Road, Neyyattinkara, Kerala 695121",Balaramapuram,Kerala,+91 94966 67890,08:00 AM - 09:00 PM,"Puncture repair, Tube vulcanizing, Tyre replacement",,,,,
1.23E+09,9.64164,76.35403,Bibin Tyre Works,"Bibin Tyre Works & Tubeless Fix Point, National Highway 66, Cherthala, Kerala 688524",Cherthala,Kerala,+91 94462 78901,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
1.29E+09,9.65446,76.34242,Globe Traders,"Globe Traders & Multi Brand Tyre Plaza, National Highway 66, Cherthala, Kerala 688524",Cherthala,Tamil Nadu,+91 98959 90123,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
1.31E+09,10.83534,76.41057,Tyre shop & Wheel Balancing,"Tyre Shop & Wheel Alignment Lounge, Aluva Road, Perumbavoor, Kerala 683542",Ottapalam,Kerala,+91 94479 01234,08:30 AM - 08:00 PM,"Puncture repair, Wheel alignment, Tyre replacement",,,,,
1.36E+09,9.585037,76.52154,Parappallil Tyres,"Parappallil Tyres & Wheel Realignment Hub, KK Road, Kottayam, Kerala 686001",Kottayam,Kerala,+91 94956 12345,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
1.46E+09,8.507733,77.00181,The Tyre Doctor,"The Tyre Doctor - Emergency Puncture Point, Main Road, Neyyattinkara, Kerala 695121",Thiruvananthapuram,Kerala,+91 98465 23456,09:00 AM - 09:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
1.47E+09,9.69197,76.33693,Janata Tyres,"Janata Tyres & Tubeless Patch Corner, Market Road, Cherthala, Kerala 688524",Aroor,Kerala,+91 94463 34567,08:30 AM - 08:30 PM,"Puncture repair, Tube repair, Tyre replacement",,,,,
2.93E+09,16.68496,76.84942,Basava Wheel Alignment,"Basava Wheel Realignment Plaza, National Highway 50, Hospet, Karnataka 583201",Kalaburagi,Karnataka,+91 98440 56789,09:00 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
